datetime,price
2021-03-24 10:35:00,131.77
2021-03-24 10:40:00,131.73
2021-03-24 10:45:00,131.67
2021-03-24 10:50:00,131.83
2021-03-24 10:55:00,131.7733
2021-03-24 11:00:00,131.71
2021-03-24 11:05:00,131.56
2021-03-24 11:10:00,131.5
2021-03-24 11:15:00,131.6936
2021-03-24 11:20:00,131.5342
2021-03-24 11:25:00,131.44
2021-03-24 11:30:00,131.365
2021-03-24 11:35:00,131.39
2021-03-24 11:40:00,131.46
2021-03-24 11:45:00,131.5
2021-03-24 11:50:00,131.48
2021-03-24 11:55:00,131.49
2021-03-24 12:00:00,131.38
2021-03-24 12:05:00,131.56
2021-03-24 12:10:00,131.57
2021-03-24 12:15:00,131.53
2021-03-24 12:20:00,131.72
2021-03-24 12:25:00,131.705
2021-03-24 12:30:00,131.63
2021-03-24 12:35:00,131.5984
2021-03-24 12:40:00,131.7
2021-03-24 12:45:00,131.74
2021-03-24 12:50:00,131.58
2021-03-24 12:55:00,131.65
2021-03-24 13:00:00,131.69
2021-03-24 13:05:00,131.54
2021-03-24 13:10:00,131.41
2021-03-24 13:15:00,131.3166
2021-03-24 13:20:00,131.17
2021-03-24 13:25:00,131.24
2021-03-24 13:30:00,131.26
2021-03-24 13:35:00,131.22
2021-03-24 13:40:00,131.26
2021-03-24 13:45:00,131.17
2021-03-24 13:50:00,131.29
2021-03-24 13:55:00,131.4
2021-03-24 14:00:00,131.45
2021-03-24 14:05:00,131.42
2021-03-24 14:10:00,131.45
2021-03-24 14:15:00,131.37
2021-03-24 14:20:00,131.37
2021-03-24 14:25:00,131.37
2021-03-24 14:30:00,131.24
2021-03-24 14:35:00,131.19
2021-03-24 14:40:00,131.1901
2021-03-24 14:45:00,131.04
2021-03-24 14:50:00,131.16
2021-03-24 14:55:00,130.91
2021-03-24 15:00:00,130.93
2021-03-24 15:05:00,131.0
2021-03-24 15:10:00,131.0532
2021-03-24 15:15:00,130.98
2021-03-24 15:20:00,131.16
2021-03-24 15:25:00,131.015
2021-03-24 15:30:00,131.04
2021-03-24 15:35:00,130.895
2021-03-24 15:40:00,130.98
2021-03-24 15:45:00,130.9
2021-03-24 15:50:00,130.89
2021-03-24 15:55:00,130.78
2021-03-24 16:00:00,130.57
2021-03-24 16:05:00,131.14
2021-03-24 16:15:00,130.88
2021-03-24 16:20:00,130.46
2021-03-24 16:30:00,130.75
2021-03-24 16:35:00,130.99
2021-03-24 16:40:00,130.62
2021-03-24 16:45:00,130.75
2021-03-24 17:45:00,130.7
2021-03-24 18:00:00,130.8
2021-03-24 18:40:00,130.62
2021-03-24 18:50:00,130.63
2021-03-24 20:00:00,131.0
2021-03-25 08:05:00,130.0762
2021-03-25 08:10:00,129.9
2021-03-25 08:20:00,130.0
2021-03-25 08:35:00,130.56
2021-03-25 08:45:00,130.0
2021-03-25 08:55:00,130.02
2021-03-25 09:00:00,130.0
2021-03-25 09:05:00,130.0
2021-03-25 09:10:00,130.0
2021-03-25 09:15:00,130.0
2021-03-25 09:20:00,130.37
2021-03-25 09:25:00,130.01
2021-03-25 09:30:00,129.72
2021-03-25 09:35:00,130.59
2021-03-25 09:40:00,129.85
2021-03-25 09:45:00,129.8775
2021-03-25 09:50:00,130.0
2021-03-25 09:55:00,129.985
2021-03-25 10:00:00,130.11
2021-03-25 10:05:00,130.6
2021-03-25 10:10:00,130.725
2021-03-25 10:15:00,130.828
2021-03-25 10:20:00,130.92
2021-03-25 10:25:00,130.99
2021-03-25 10:30:00,131.11
2021-03-25 10:35:00,131.1
2021-03-25 10:40:00,131.21
2021-03-25 10:45:00,131.37
2021-03-25 10:50:00,131.47
2021-03-25 10:55:00,131.48
2021-03-25 11:00:00,131.89
2021-03-25 11:05:00,131.81
2021-03-25 11:10:00,132.0531
2021-03-25 11:15:00,132.21
2021-03-25 11:20:00,131.89
2021-03-25 11:25:00,131.93
2021-03-25 11:30:00,132.09
2021-03-25 11:35:00,132.17
2021-03-25 11:40:00,132.08
2021-03-25 11:45:00,131.93
2021-03-25 11:50:00,132.03
2021-03-25 11:55:00,132.21
2021-03-25 12:00:00,132.41
2021-03-25 12:05:00,132.02
2021-03-25 12:10:00,132.06
2021-03-25 12:15:00,132.07
2021-03-25 12:20:00,132.25
2021-03-25 12:25:00,132.3398
2021-03-25 12:30:00,132.4
2021-03-25 12:35:00,132.27
2021-03-25 12:40:00,132.393
2021-03-25 12:45:00,132.43
2021-03-25 12:50:00,132.43
2021-03-25 12:55:00,132.5
2021-03-25 13:00:00,132.64
2021-03-25 13:05:00,132.61
2021-03-25 13:10:00,132.65
2021-03-25 13:15:00,132.83
2021-03-25 13:20:00,132.85
2021-03-25 13:25:00,133.125
2021-03-25 13:30:00,133.0499
2021-03-25 13:35:00,132.8
2021-03-25 13:40:00,132.885
2021-03-25 13:45:00,133.1
2021-03-25 13:50:00,132.95
2021-03-25 13:55:00,132.84
2021-03-25 14:00:00,132.665
2021-03-25 14:05:00,132.53
2021-03-25 14:10:00,132.585
2021-03-25 14:15:00,132.82
2021-03-25 14:20:00,132.79
2021-03-25 14:25:00,132.74
2021-03-25 14:30:00,132.61
2021-03-25 14:35:00,132.6
2021-03-25 14:40:00,132.8373
2021-03-25 14:45:00,133.14
2021-03-25 14:50:00,132.99
2021-03-25 14:55:00,133.03
2021-03-25 15:00:00,132.95
2021-03-25 15:05:00,132.9721
2021-03-25 15:10:00,132.89
2021-03-25 15:15:00,133.06
2021-03-25 15:20:00,133.09
2021-03-25 15:25:00,133.08
2021-03-25 15:30:00,133.195
2021-03-25 15:35:00,133.175
2021-03-25 15:40:00,133.17
2021-03-25 15:45:00,132.95
2021-03-25 15:50:00,132.92
2021-03-25 15:55:00,133.08
2021-03-25 16:00:00,133.07
2021-03-25 16:05:00,133.07
2021-03-25 16:35:00,133.24
2021-03-25 17:35:00,133.28
2021-03-25 18:20:00,133.0
2021-03-25 18:35:00,133.0
2021-03-25 18:40:00,133.49
2021-03-25 18:50:00,133.4
2021-03-26 07:35:00,133.15
2021-03-26 07:50:00,133.36
2021-03-26 07:55:00,133.35
2021-03-26 08:05:00,133.47
2021-03-26 08:10:00,133.24
2021-03-26 08:15:00,133.46
2021-03-26 08:40:00,133.23
2021-03-26 09:10:00,133.2888
2021-03-26 09:15:00,133.29
2021-03-26 09:20:00,133.47
2021-03-26 09:25:00,133.6
2021-03-26 09:30:00,133.45
2021-03-26 09:35:00,133.59
2021-03-26 09:40:00,133.635
2021-03-26 09:45:00,133.72
2021-03-26 09:50:00,133.34
2021-03-26 09:55:00,133.465
2021-03-26 10:00:00,133.97
2021-03-26 10:05:00,134.03
2021-03-26 10:10:00,134.07
2021-03-26 10:15:00,134.3
2021-03-26 10:20:00,134.43
2021-03-26 10:25:00,134.56
2021-03-26 10:30:00,134.4
2021-03-26 10:35:00,134.26
2021-03-26 10:40:00,134.06
2021-03-26 10:45:00,133.83
2021-03-26 10:50:00,134.095
2021-03-26 10:55:00,134.26
2021-03-26 11:00:00,134.05
2021-03-26 11:05:00,134.19
2021-03-26 11:10:00,134.21
2021-03-26 11:15:00,134.31
2021-03-26 11:20:00,134.19
2021-03-26 11:25:00,134.17
2021-03-26 11:30:00,134.31
2021-03-26 11:35:00,134.3336
2021-03-26 11:40:00,134.35
2021-03-26 11:45:00,134.35
2021-03-26 11:50:00,134.3136
2021-03-26 11:55:00,134.225
2021-03-26 12:00:00,134.32
2021-03-26 12:05:00,134.2697
2021-03-26 12:10:00,134.3
2021-03-26 12:15:00,134.219
2021-03-26 12:20:00,134.54
2021-03-26 12:25:00,134.55
2021-03-26 12:30:00,134.5
2021-03-26 12:35:00,134.61
2021-03-26 12:40:00,134.74
2021-03-26 12:45:00,134.81
2021-03-26 12:50:00,134.76
2021-03-26 12:55:00,134.7997
2021-03-26 13:00:00,134.7927
2021-03-26 13:05:00,134.92
2021-03-26 13:10:00,135.145
2021-03-26 13:15:00,134.8598
2021-03-26 13:20:00,134.8
2021-03-26 13:25:00,135.01
2021-03-26 13:30:00,135.07
2021-03-26 13:35:00,135.03
2021-03-26 13:40:00,134.95
2021-03-26 13:45:00,134.94
2021-03-26 13:50:00,134.79
2021-03-26 13:55:00,134.8917
2021-03-26 14:00:00,134.98
2021-03-26 14:05:00,134.97
2021-03-26 14:10:00,134.88
2021-03-26 14:15:00,134.905
2021-03-26 14:20:00,134.9399
2021-03-26 14:25:00,135.26
2021-03-26 14:30:00,135.3
2021-03-26 14:35:00,135.63
2021-03-26 14:40:00,135.64
2021-03-26 14:45:00,135.56
2021-03-26 14:50:00,135.1
2021-03-26 14:55:00,135.38
2021-03-26 15:00:00,135.56
2021-03-26 15:05:00,135.756
2021-03-26 15:10:00,135.707
2021-03-26 15:15:00,135.595
2021-03-26 15:20:00,135.76
2021-03-26 15:25:00,135.74
2021-03-26 15:30:00,135.77
2021-03-26 15:35:00,135.98
2021-03-26 15:40:00,135.7901
2021-03-26 15:45:00,135.725
2021-03-26 15:50:00,135.84
2021-03-26 15:55:00,135.91
2021-03-26 16:00:00,136.3
2021-03-26 16:05:00,136.38
2021-03-26 16:10:00,136.29
2021-03-26 16:15:00,136.58
2021-03-26 16:20:00,136.1
2021-03-26 16:25:00,136.35
2021-03-26 16:30:00,136.37
2021-03-26 16:50:00,136.25
2021-03-26 16:55:00,136.15
2021-03-26 17:15:00,136.0
2021-03-26 17:20:00,136.0
2021-03-26 17:30:00,135.7
2021-03-26 17:40:00,135.7
2021-03-26 17:45:00,135.7
2021-03-26 17:55:00,135.7
2021-03-26 18:25:00,135.45
2021-03-26 18:30:00,135.7
2021-03-26 18:35:00,135.7
2021-03-26 18:45:00,135.7
2021-03-26 18:50:00,135.7
2021-03-26 19:05:00,135.7
2021-03-26 19:25:00,135.7
2021-03-26 19:35:00,135.7
2021-03-26 19:45:00,135.7
2021-03-29 06:55:00,135.87
2021-03-29 07:15:00,135.7
2021-03-29 07:25:00,135.31
2021-03-29 07:50:00,135.87
2021-03-29 08:05:00,134.8317
2021-03-29 08:20:00,135.55
2021-03-29 08:30:00,135.7
2021-03-29 08:45:00,135.4001
2021-03-29 08:55:00,135.4
2021-03-29 09:20:00,135.69
2021-03-29 09:25:00,135.68
2021-03-29 09:30:00,135.97
2021-03-29 09:35:00,136.17
2021-03-29 09:40:00,136.27
2021-03-29 09:45:00,136.72
2021-03-29 09:50:00,136.4963
2021-03-29 09:55:00,136.81
2021-03-29 10:00:00,136.92
2021-03-29 10:05:00,136.97
2021-03-29 10:10:00,136.68
2021-03-29 10:15:00,136.45
2021-03-29 10:20:00,136.37
2021-03-29 10:25:00,136.33
2021-03-29 10:30:00,136.36
2021-03-29 10:35:00,136.21
2021-03-29 10:40:00,136.39
2021-03-29 10:45:00,136.32
2021-03-29 10:50:00,136.28
2021-03-29 10:55:00,136.13
2021-03-29 11:00:00,136.0
2021-03-29 11:05:00,136.1
2021-03-29 11:10:00,135.86
2021-03-29 11:15:00,135.74
2021-03-29 11:20:00,135.73
2021-03-29 11:25:00,135.684
2021-03-29 11:30:00,135.955
2021-03-29 11:35:00,136.08
2021-03-29 11:40:00,136.07
2021-03-29 11:45:00,136.18
2021-03-29 11:50:00,136.28
2021-03-29 11:55:00,136.32
2021-03-29 12:00:00,136.21
2021-03-29 12:05:00,136.19
2021-03-29 12:10:00,136.227
2021-03-29 12:15:00,136.13
2021-03-29 12:20:00,135.975
2021-03-29 12:25:00,135.92
2021-03-29 12:30:00,136.2193
2021-03-29 12:35:00,136.29
2021-03-29 12:40:00,136.43
2021-03-29 12:45:00,136.34
2021-03-29 12:50:00,136.3
2021-03-29 12:55:00,136.39
2021-03-29 13:00:00,136.355
2021-03-29 13:05:00,136.57
2021-03-29 13:10:00,136.475
2021-03-29 13:15:00,136.485
2021-03-29 13:20:00,136.53
2021-03-29 13:25:00,136.4599
2021-03-29 13:30:00,136.32
2021-03-29 13:35:00,136.53
2021-03-29 13:40:00,136.4
2021-03-29 13:45:00,136.2336
2021-03-29 13:50:00,136.38
2021-03-29 13:55:00,136.37
2021-03-29 14:00:00,136.34
2021-03-29 14:05:00,136.19
2021-03-29 14:10:00,136.14
2021-03-29 14:15:00,136.04
2021-03-29 14:20:00,135.82
2021-03-29 14:25:00,135.87
2021-03-29 14:30:00,135.68
2021-03-29 14:35:00,135.64
2021-03-29 14:40:00,135.69
2021-03-29 14:45:00,135.74
2021-03-29 14:50:00,135.75
2021-03-29 14:55:00,135.76
2021-03-29 15:00:00,135.8492
2021-03-29 15:05:00,136.01
2021-03-29 15:10:00,136.105
2021-03-29 15:15:00,136.07
2021-03-29 15:20:00,136.22
2021-03-29 15:25:00,136.38
2021-03-29 15:30:00,136.5
2021-03-29 15:35:00,136.34
2021-03-29 15:40:00,136.39
2021-03-29 15:45:00,136.24
2021-03-29 15:50:00,136.27
2021-03-29 15:55:00,136.13
2021-03-29 16:00:00,135.87
2021-03-29 16:05:00,135.86
2021-03-29 16:20:00,135.86
2021-03-29 16:25:00,135.86
2021-03-29 16:45:00,136.13
2021-03-29 17:25:00,135.9
2021-03-29 17:50:00,136.0
2021-03-29 18:05:00,136.0
2021-03-29 18:15:00,135.89
2021-03-29 19:20:00,135.9
2021-03-30 05:05:00,135.83
2021-03-30 05:20:00,135.0
2021-03-30 07:05:00,135.78
2021-03-30 07:25:00,135.43
2021-03-30 07:35:00,135.43
2021-03-30 07:40:00,135.55
2021-03-30 07:45:00,135.52
2021-03-30 07:50:00,135.52
2021-03-30 08:05:00,135.53
2021-03-30 09:05:00,135.5
2021-03-30 09:15:00,135.23
2021-03-30 09:20:00,135.4
2021-03-30 09:35:00,136.13
2021-03-30 09:40:00,135.3
2021-03-30 09:45:00,135.39
2021-03-30 09:50:00,135.49
2021-03-30 09:55:00,135.0
2021-03-30 10:00:00,135.255
2021-03-30 10:05:00,134.98
2021-03-30 10:10:00,135.03
2021-03-30 10:15:00,135.305
2021-03-30 10:20:00,135.36
2021-03-30 10:25:00,135.305
2021-03-30 10:30:00,135.66
2021-03-30 10:35:00,135.55
2021-03-30 10:40:00,135.4501
2021-03-30 10:45:00,135.239
2021-03-30 10:50:00,135.24
2021-03-30 10:55:00,135.11
2021-03-30 11:00:00,134.99
2021-03-30 11:05:00,135.065
2021-03-30 11:10:00,134.96
2021-03-30 11:15:00,134.97
2021-03-30 11:20:00,134.98
2021-03-30 11:25:00,134.8601
2021-03-30 11:30:00,134.82
2021-03-30 11:35:00,134.405
2021-03-30 11:40:00,134.31
2021-03-30 11:45:00,134.46
2021-03-30 11:50:00,134.65
2021-03-30 11:55:00,134.74
2021-03-30 12:00:00,134.58
2021-03-30 12:05:00,134.29
2021-03-30 12:10:00,134.215
2021-03-30 12:15:00,134.15
2021-03-30 12:20:00,134.16
2021-03-30 12:25:00,134.1
2021-03-30 12:30:00,134.265
2021-03-30 12:35:00,134.42
2021-03-30 12:40:00,134.32
2021-03-30 12:45:00,134.25
2021-03-30 12:50:00,134.2409
2021-03-30 12:55:00,134.36
2021-03-30 13:00:00,134.34
2021-03-30 13:05:00,134.38
2021-03-30 13:10:00,134.63
2021-03-30 13:15:00,134.73
2021-03-30 13:20:00,134.64
2021-03-30 13:25:00,134.74
2021-03-30 13:30:00,134.71
2021-03-30 13:35:00,134.58
2021-03-30 13:40:00,134.52
2021-03-30 13:45:00,134.58
2021-03-30 13:50:00,134.65
2021-03-30 13:55:00,134.78
2021-03-30 14:00:00,134.705
2021-03-30 14:05:00,134.61
2021-03-30 14:10:00,134.68
2021-03-30 14:15:00,134.76
2021-03-30 14:20:00,134.78
2021-03-30 14:25:00,134.71
2021-03-30 14:30:00,134.76
2021-03-30 14:35:00,134.74
2021-03-30 14:40:00,134.6132
2021-03-30 14:45:00,134.61
2021-03-30 14:50:00,134.61
2021-03-30 14:55:00,134.5787
2021-03-30 15:00:00,134.7
2021-03-30 15:05:00,134.869
2021-03-30 15:10:00,134.85
2021-03-30 15:15:00,134.71
2021-03-30 15:20:00,134.62
2021-03-30 15:25:00,134.805
2021-03-30 15:30:00,134.88
2021-03-30 15:35:00,134.83
2021-03-30 15:40:00,134.76
2021-03-30 15:45:00,134.62
2021-03-30 15:50:00,134.56
2021-03-30 15:55:00,134.49
2021-03-30 16:00:00,134.75
2021-03-30 16:05:00,134.72
2021-03-30 16:10:00,134.32
2021-03-30 16:45:00,134.28
2021-03-30 17:35:00,134.72
2021-03-30 18:10:00,134.76
2021-03-30 18:45:00,134.55
2021-03-30 19:40:00,134.6
2021-03-30 19:50:00,134.6
2021-03-31 06:50:00,134.48
2021-03-31 06:55:00,134.48
2021-03-31 07:05:00,134.53
2021-03-31 07:45:00,134.63
2021-03-31 08:05:00,134.62
2021-03-31 08:10:00,134.75
2021-03-31 08:20:00,134.52
2021-03-31 09:00:00,134.55
2021-03-31 09:30:00,134.32
2021-03-31 09:35:00,134.295
2021-03-31 09:40:00,133.955
2021-03-31 09:45:00,133.68
2021-03-31 09:50:00,133.14
2021-03-31 09:55:00,133.275
2021-03-31 10:00:00,133.08
2021-03-31 10:05:00,132.8996
2021-03-31 10:10:00,132.82
2021-03-31 10:15:00,132.85
2021-03-31 10:20:00,132.98
2021-03-31 10:25:00,133.1
2021-03-31 10:30:00,133.1091
2021-03-31 10:35:00,133.2225
2021-03-31 10:40:00,133.42
2021-03-31 10:45:00,133.14
2021-03-31 10:50:00,133.04
2021-03-31 10:55:00,133.28
2021-03-31 11:00:00,133.54
2021-03-31 11:05:00,133.82
2021-03-31 11:10:00,133.71
2021-03-31 11:15:00,133.2967
2021-03-31 11:20:00,133.18
2021-03-31 11:25:00,133.298
2021-03-31 11:30:00,133.215
2021-03-31 11:35:00,133.08
2021-03-31 11:40:00,133.06
2021-03-31 11:45:00,133.1
2021-03-31 11:50:00,133.43
2021-03-31 11:55:00,133.305
2021-03-31 12:00:00,133.32
2021-03-31 12:05:00,133.405
2021-03-31 12:10:00,133.49
2021-03-31 12:15:00,133.53
2021-03-31 12:20:00,133.3
2021-03-31 12:25:00,133.34
2021-03-31 12:30:00,133.375
2021-03-31 12:35:00,133.3814
2021-03-31 12:40:00,133.19
2021-03-31 12:45:00,133.3227
2021-03-31 12:50:00,133.3
2021-03-31 12:55:00,133.37
2021-03-31 13:00:00,133.51
2021-03-31 13:05:00,133.62
2021-03-31 13:10:00,133.69
2021-03-31 13:15:00,133.66
2021-03-31 13:20:00,133.63
2021-03-31 13:25:00,133.605
2021-03-31 13:30:00,133.69
2021-03-31 13:35:00,133.75
2021-03-31 13:40:00,133.659
2021-03-31 13:45:00,133.67
2021-03-31 13:50:00,133.68
2021-03-31 13:55:00,133.79
2021-03-31 14:00:00,133.78
2021-03-31 14:05:00,133.76
2021-03-31 14:10:00,133.69
2021-03-31 14:15:00,133.72
2021-03-31 14:20:00,133.76
2021-03-31 14:25:00,133.83
2021-03-31 14:30:00,133.8401
2021-03-31 14:35:00,133.8725
2021-03-31 14:40:00,133.78
2021-03-31 14:45:00,133.89
2021-03-31 14:50:00,133.79
2021-03-31 14:55:00,133.79
2021-03-31 15:00:00,133.85
2021-03-31 15:05:00,133.84
2021-03-31 15:10:00,133.84
2021-03-31 15:15:00,133.78
2021-03-31 15:20:00,133.89
2021-03-31 15:25:00,133.745
2021-03-31 15:30:00,133.69
2021-03-31 15:35:00,133.75
2021-03-31 15:40:00,133.613
2021-03-31 15:45:00,133.59
2021-03-31 15:50:00,133.59
2021-03-31 15:55:00,133.58
2021-03-31 16:00:00,133.27
2021-03-31 16:05:00,133.26
2021-03-31 16:10:00,133.2
2021-03-31 16:45:00,133.53
2021-03-31 16:50:00,133.22
2021-03-31 17:15:00,133.22
2021-03-31 18:25:00,133.24
2021-04-01 04:05:00,133.36
2021-04-01 06:35:00,133.6
2021-04-01 07:45:00,133.7
2021-04-01 08:15:00,133.49
2021-04-01 08:20:00,133.26
2021-04-01 08:35:00,133.38
2021-04-01 08:50:00,133.45
2021-04-01 09:00:00,133.9626
2021-04-01 09:10:00,133.5123
2021-04-01 09:20:00,133.9
2021-04-01 09:25:00,133.8999
2021-04-01 09:35:00,133.7551
2021-04-01 09:40:00,133.26
2021-04-01 09:45:00,132.925
2021-04-01 09:50:00,132.435
2021-04-01 09:55:00,132.58
2021-04-01 10:00:00,132.36
2021-04-01 10:05:00,132.6
2021-04-01 10:10:00,132.58
2021-04-01 10:15:00,132.481
2021-04-01 10:20:00,132.58
2021-04-01 10:25:00,132.775
2021-04-01 10:30:00,132.66
2021-04-01 10:35:00,132.91
2021-04-01 10:40:00,132.69
2021-04-01 10:45:00,132.61
2021-04-01 10:50:00,132.68
2021-04-01 10:55:00,132.445
2021-04-01 11:00:00,132.34
2021-04-01 11:05:00,132.47
2021-04-01 11:10:00,132.74
2021-04-01 11:15:00,132.94
2021-04-01 11:20:00,133.17
2021-04-01 11:25:00,133.06
2021-04-01 11:30:00,132.89
2021-04-01 11:35:00,132.785
2021-04-01 11:40:00,132.625
2021-04-01 11:45:00,132.61
2021-04-01 11:50:00,132.555
2021-04-01 11:55:00,132.72
2021-04-01 12:00:00,132.85
2021-04-01 12:05:00,132.905
2021-04-01 12:10:00,133.01
2021-04-01 12:15:00,132.9876
2021-04-01 12:20:00,132.88
2021-04-01 12:25:00,132.89
2021-04-01 12:30:00,132.69
2021-04-01 12:35:00,132.76
2021-04-01 12:40:00,132.7
2021-04-01 12:45:00,132.645
2021-04-01 12:50:00,132.6176
2021-04-01 12:55:00,132.69
2021-04-01 13:00:00,132.7152
2021-04-01 13:05:00,132.68
2021-04-01 13:10:00,132.68
2021-04-01 13:15:00,132.68
2021-04-01 13:20:00,132.68
2021-04-01 13:25:00,132.65
2021-04-01 13:30:00,132.69
2021-04-01 13:35:00,132.84
2021-04-01 13:40:00,132.795
2021-04-01 13:45:00,132.79
2021-04-01 13:50:00,132.765
2021-04-01 13:55:00,132.72
2021-04-01 14:00:00,132.64
2021-04-01 14:05:00,132.67
2021-04-01 14:10:00,132.7802
2021-04-01 14:15:00,132.6567
2021-04-01 14:20:00,132.8
2021-04-01 14:25:00,132.7999
2021-04-01 14:30:00,132.52
2021-04-01 14:35:00,132.695
2021-04-01 14:40:00,132.64
2021-04-01 14:45:00,132.72
2021-04-01 14:50:00,132.78
2021-04-01 14:55:00,132.7257
2021-04-01 15:00:00,132.73
2021-04-01 15:05:00,132.81
2021-04-01 15:10:00,133.055
2021-04-01 15:15:00,133.1
2021-04-01 15:20:00,132.89
2021-04-01 15:25:00,132.81
2021-04-01 15:30:00,132.7283
2021-04-01 15:35:00,132.75
2021-04-01 15:40:00,132.7
2021-04-01 15:45:00,133.05
2021-04-01 15:50:00,133.01
2021-04-01 15:55:00,133.075
2021-04-01 16:00:00,133.24
2021-04-01 16:05:00,133.2
2021-04-01 16:10:00,133.2
2021-04-01 16:15:00,133.25
2021-04-01 16:20:00,133.36
2021-04-01 16:35:00,133.26
2021-04-01 16:45:00,133.41
2021-04-01 16:50:00,133.4
2021-04-01 16:55:00,133.23
2021-04-01 17:25:00,133.27
2021-04-01 18:05:00,133.23
2021-04-05 07:05:00,133.5
2021-04-05 07:15:00,133.51
2021-04-05 07:20:00,133.5
2021-04-05 07:25:00,133.69
2021-04-05 08:05:00,133.62
2021-04-05 08:10:00,133.65
2021-04-05 08:40:00,133.97
2021-04-05 08:45:00,133.97
2021-04-05 08:50:00,133.69
2021-04-05 08:55:00,133.85
2021-04-05 09:05:00,133.92
2021-04-05 09:30:00,133.62
2021-04-05 09:35:00,134.12
2021-04-05 09:40:00,133.855
2021-04-05 09:45:00,133.825
2021-04-05 09:50:00,133.46
2021-04-05 09:55:00,133.515
2021-04-05 10:00:00,133.81
2021-04-05 10:05:00,133.87
2021-04-05 10:10:00,133.9239
2021-04-05 10:15:00,134.3224
2021-04-05 10:20:00,134.31
2021-04-05 10:25:00,134.5399
2021-04-05 10:30:00,134.34
2021-04-05 10:35:00,134.27
2021-04-05 10:40:00,134.46
2021-04-05 10:45:00,134.36
2021-04-05 10:50:00,134.81
2021-04-05 10:55:00,134.73
2021-04-05 11:00:00,134.82
2021-04-05 11:05:00,134.9125
2021-04-05 11:10:00,135.23
2021-04-05 11:15:00,135.2469
2021-04-05 11:20:00,135.3
2021-04-05 11:25:00,135.231
2021-04-05 11:30:00,135.4055
2021-04-05 11:35:00,135.34
2021-04-05 11:40:00,135.47
2021-04-05 11:45:00,135.62
2021-04-05 11:50:00,135.72
2021-04-05 11:55:00,135.76
2021-04-05 12:00:00,135.845
2021-04-05 12:05:00,135.9
2021-04-05 12:10:00,136.019
2021-04-05 12:15:00,136.03
2021-04-05 12:20:00,136.015
2021-04-05 12:25:00,136.29
2021-04-05 12:30:00,136.4673
2021-04-05 12:35:00,136.53
2021-04-05 12:40:00,136.62
2021-04-05 12:45:00,136.54
2021-04-05 12:50:00,136.54
2021-04-05 12:55:00,136.48
2021-04-05 13:00:00,136.41
2021-04-05 13:05:00,136.525
2021-04-05 13:10:00,136.51
2021-04-05 13:15:00,136.37
2021-04-05 13:20:00,136.23
2021-04-05 13:25:00,136.13
2021-04-05 13:30:00,136.025
2021-04-05 13:35:00,136.2569
2021-04-05 13:40:00,136.08
2021-04-05 13:45:00,135.88
2021-04-05 13:50:00,136.11
2021-04-05 13:55:00,136.23
2021-04-05 14:00:00,136.36
2021-04-05 14:05:00,136.239
2021-04-05 14:10:00,136.295
2021-04-05 14:15:00,136.23
2021-04-05 14:20:00,136.2678
2021-04-05 14:25:00,136.34
2021-04-05 14:30:00,136.3359
2021-04-05 14:35:00,136.355
2021-04-05 14:40:00,136.23
2021-04-05 14:45:00,136.13
2021-04-05 14:50:00,136.07
2021-04-05 14:55:00,135.95
2021-04-05 15:00:00,135.82
2021-04-05 15:05:00,135.7156
2021-04-05 15:10:00,135.76
2021-04-05 15:15:00,135.78
2021-04-05 15:20:00,135.98
2021-04-05 15:25:00,135.99
2021-04-05 15:30:00,135.94
2021-04-05 15:35:00,135.855
2021-04-05 15:40:00,135.98
2021-04-05 15:45:00,135.98
2021-04-05 15:50:00,135.88
2021-04-05 15:55:00,136.0
2021-04-05 16:00:00,135.92
2021-04-05 16:05:00,135.93
2021-04-05 16:20:00,135.96
2021-04-05 18:35:00,136.05
2021-04-05 18:50:00,136.02
2021-04-06 04:05:00,133.71
2021-04-06 07:05:00,135.9
2021-04-06 07:15:00,135.65
2021-04-06 07:20:00,135.41
2021-04-06 07:30:00,135.6
2021-04-06 08:10:00,135.6799
2021-04-06 08:30:00,135.54
2021-04-06 08:35:00,135.65
2021-04-06 08:40:00,135.64
2021-04-06 08:45:00,135.4907
2021-04-06 08:50:00,135.66
2021-04-06 09:25:00,135.53
2021-04-06 09:30:00,135.28
2021-04-06 09:35:00,135.25
2021-04-06 09:40:00,135.1127
2021-04-06 09:45:00,134.73
2021-04-06 09:50:00,134.81
2021-04-06 09:55:00,134.68
2021-04-06 10:00:00,134.7792
2021-04-06 10:05:00,134.94
2021-04-06 10:10:00,134.8
2021-04-06 10:15:00,134.88
2021-04-06 10:20:00,134.92
2021-04-06 10:25:00,134.74
2021-04-06 10:30:00,134.65
2021-04-06 10:35:00,134.7031
2021-04-06 10:40:00,134.582
2021-04-06 10:45:00,134.49
2021-04-06 10:50:00,134.425
2021-04-06 10:55:00,134.71
2021-04-06 11:00:00,134.6738
2021-04-06 11:05:00,134.59
2021-04-06 11:10:00,134.625
2021-04-06 11:15:00,134.5001
2021-04-06 11:20:00,134.51
2021-04-06 11:25:00,134.54
2021-04-06 11:30:00,134.77
2021-04-06 11:35:00,134.72
2021-04-06 11:40:00,134.68
2021-04-06 11:45:00,134.64
2021-04-06 11:50:00,134.71
2021-04-06 11:55:00,134.59
2021-04-06 12:00:00,134.71
2021-04-06 12:05:00,134.71
2021-04-06 12:10:00,134.66
2021-04-06 12:15:00,134.64
